Info 0    [17:01:27.166] Starting TS Server
Info 280  [17:06:10.535] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 22.708505004644394ms
Info 281  [17:06:10.535] Different program with same set of files
Info 282  [17:06:10.813] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 283  [17:06:10.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 23.579103000462055ms
Info 284  [17:06:10.837] Different program with same set of files
Info 285  [17:06:11.388] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 286  [17:06:11.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 23.997515000402927ms
Info 287  [17:06:11.412] Different program with same set of files
Info 288  [17:06:11.453] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 289  [17:06:11.558] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 104.92089699953794ms
Info 290  [17:06:11.558] Different program with same set of files
Info 291  [17:06:12.607] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 292  [17:06:12.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 53.61913800239563ms
Info 293  [17:06:12.661] Different program with same set of files
Info 294  [17:06:13.941] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 295  [17:06:13.990] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 48.480515994131565ms
Info 296  [17:06:13.990] Different program with same set of files
Info 297  [17:06:15.988] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 298  [17:06:16.036] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 47.79804900288582ms
Info 299  [17:06:16.036] Different program with same set of files
Info 300  [17:06:25.786] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 301  [17:06:25.847] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 61.53888799995184ms
Info 302  [17:06:25.847] Different program with same set of files
Info 303  [17:06:26.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 304  [17:06:26.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 47.32047399878502ms
Info 305  [17:06:26.142] Different program with same set of files
Info 306  [17:06:30.073] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 307  [17:06:30.123] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 49.44419900327921ms
Info 308  [17:06:30.123] Different program with same set of files
Info 309  [17:06:31.011] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 310  [17:06:31.065] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 54.103381000459194ms
Info 311  [17:06:31.065] Different program with same set of files
Info 312  [17:06:31.405] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 313  [17:06:31.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 47.61286900192499ms
Info 314  [17:06:31.453] Different program with same set of files
Info 315  [17:06:32.002] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 316  [17:06:32.052] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 101 structureChanged: false structureIsReused:: Completely Elapsed: 49.864334002137184ms
Info 317  [17:06:32.052] Different program with same set of files
Info 318  [17:06:32.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 319  [17:06:32.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 102 structureChanged: false structureIsReused:: Completely Elapsed: 49.25433500111103ms
Info 320  [17:06:32.629] Different program with same set of files
Info 321  [17:06:33.289] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 322  [17:06:33.337] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 47.57425099611282ms
Info 323  [17:06:33.337] Different program with same set of files
Info 324  [17:06:34.050] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 325  [17:06:34.087] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 36.78181200474501ms
Info 326  [17:06:34.087] Different program with same set of files
Info 327  [17:06:34.089] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 328  [17:06:34.112] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 22.92672000080347ms
Info 329  [17:06:34.112] Different program with same set of files
Info 330  [17:06:34.464] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 331  [17:06:34.510] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 46.0919119939208ms
Info 332  [17:06:34.510] Different program with same set of files
Info 333  [17:06:34.534] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 334  [17:06:34.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 22.311601996421814ms
Info 335  [17:06:34.556] Different program with same set of files
Info 336  [17:06:34.860] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 337  [17:06:34.909] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 48.46023499965668ms
Info 338  [17:06:34.909] Different program with same set of files
Info 339  [17:06:35.217] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 340  [17:06:35.241] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 109 structureChanged: false structureIsReused:: Completely Elapsed: 23.99990599602461ms
Info 341  [17:06:35.241] Different program with same set of files
Info 342  [17:06:36.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 343  [17:06:36.730] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 110 structureChanged: false structureIsReused:: Completely Elapsed: 53.679731003940105ms
Info 344  [17:06:36.730] Different program with same set of files
Info 345  [17:06:37.832] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 346  [17:06:37.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 111 structureChanged: false structureIsReused:: Completely Elapsed: 50.72616299986839ms
Info 347  [17:06:37.883] Different program with same set of files
Info 348  [17:06:38.260] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 349  [17:06:38.317] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 112 structureChanged: false structureIsReused:: Completely Elapsed: 56.39427900314331ms
Info 350  [17:06:38.317] Different program with same set of files
Info 351  [17:06:38.320] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 352  [17:06:38.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 113 structureChanged: false structureIsReused:: Completely Elapsed: 20.889237001538277ms
Info 353  [17:06:38.341] Different program with same set of files
Info 354  [17:06:38.551] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 355  [17:06:38.598] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 114 structureChanged: false structureIsReused:: Completely Elapsed: 47.30445899814367ms
Info 356  [17:06:38.598] Different program with same set of files
Info 357  [17:06:38.620] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 358  [17:06:38.645] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 115 structureChanged: false structureIsReused:: Completely Elapsed: 24.73701100051403ms
Info 359  [17:06:38.645] Different program with same set of files
Info 360  [17:06:39.023] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 361  [17:06:39.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 116 structureChanged: false structureIsReused:: Completely Elapsed: 49.542584002017975ms
Info 362  [17:06:39.072] Different program with same set of files
Info 363  [17:06:39.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 364  [17:06:39.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 117 structureChanged: false structureIsReused:: Completely Elapsed: 24.415617004036903ms
Info 365  [17:06:39.118] Different program with same set of files
Info 366  [17:06:39.622] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 367  [17:06:39.672] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 118 structureChanged: false structureIsReused:: Completely Elapsed: 50.61872600018978ms
Info 368  [17:06:39.672] Different program with same set of files
Info 369  [17:06:39.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 370  [17:06:39.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 119 structureChanged: false structureIsReused:: Completely Elapsed: 22.570868998765945ms
Info 371  [17:06:39.696] Different program with same set of files
Info 372  [17:06:40.385] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 373  [17:06:40.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 120 structureChanged: false structureIsReused:: Completely Elapsed: 49.502505995333195ms
Info 374  [17:06:40.434] Different program with same set of files
Info 375  [17:06:43.640] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 376  [17:06:43.686] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 121 structureChanged: false structureIsReused:: Completely Elapsed: 45.686102002859116ms
Info 377  [17:06:43.686] Different program with same set of files
Info 378  [17:06:45.642] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 379  [17:06:45.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 122 structureChanged: false structureIsReused:: Completely Elapsed: 52.62186599522829ms
Info 380  [17:06:45.695] Different program with same set of files
Info 381  [17:06:45.952] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 382  [17:06:46.001] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 123 structureChanged: false structureIsReused:: Completely Elapsed: 48.71466200053692ms
Info 383  [17:06:46.001] Different program with same set of files
Info 384  [17:06:46.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 385  [17:06:46.023] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 124 structureChanged: false structureIsReused:: Completely Elapsed: 19.812017001211643ms
Info 386  [17:06:46.023] Different program with same set of files
Info 387  [17:06:46.404] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 388  [17:06:46.452] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 125 structureChanged: false structureIsReused:: Completely Elapsed: 47.52932599931955ms
Info 389  [17:06:46.452] Different program with same set of files
Info 390  [17:06:46.930] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 391  [17:06:46.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 126 structureChanged: false structureIsReused:: Completely Elapsed: 48.27292300015688ms
Info 392  [17:06:46.979] Different program with same set of files
Info 393  [17:06:46.982] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 394  [17:06:47.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 127 structureChanged: false structureIsReused:: Completely Elapsed: 21.764504000544548ms
Info 395  [17:06:47.004] Different program with same set of files
